"Date","Price","Open","High","Low","Vol.","Change %"
"05/15/2025","5,412.08","5,392.32","5,412.08","5,363.52","","0.16%"
"05/14/2025","5,403.44","5,412.88","5,421.20","5,374.81","","-0.24%"
"05/13/2025","5,416.21","5,390.62","5,416.70","5,384.68","","0.44%"
"05/12/2025","5,392.36","5,319.28","5,421.61","5,319.28","","1.56%"
"05/09/2025","5,309.74","5,286.04","5,323.61","5,286.04","","0.39%"
"05/08/2025","5,288.94","5,240.23","5,304.78","5,240.23","","1.12%"
"05/07/2025","5,230.19","5,261.34","5,264.02","5,223.66","","-0.63%"
"05/06/2025","5,263.38","5,283.99","5,292.94","5,210.59","","-0.37%"
"05/05/2025","5,283.05","5,270.34","5,289.35","5,262.28","","-0.04%"
"05/02/2025","5,285.19","5,201.10","5,285.19","5,201.10","","2.42%"
"04/30/2025","5,160.22","5,162.95","5,185.30","5,105.80","","-0.03%"
"04/29/2025","5,161.90","5,176.03","5,191.68","5,138.71","","-0.17%"
"04/28/2025","5,170.49","5,163.23","5,199.30","5,163.23","","0.32%"
"04/25/2025","5,154.12","5,121.35","5,167.18","5,121.35","","0.77%"
"04/24/2025","5,114.98","5,080.59","5,116.33","5,043.45","","0.32%"
"04/23/2025","5,098.74","4,972.51","5,123.64","4,972.51","","2.77%"
"04/22/2025","4,961.45","4,919.76","4,961.45","4,894.30","","0.53%"
"04/17/2025","4,935.34","4,966.76","4,970.68","4,922.20","","-0.63%"
"04/16/2025","4,966.50","4,956.15","4,967.09","4,891.11","","-0.08%"
"04/15/2025","4,970.43","4,915.47","4,977.49","4,913.73","","1.20%"
"04/14/2025","4,911.39","4,828.56","4,936.12","4,828.56","","2.59%"
"04/11/2025","4,787.23","4,841.64","4,870.97","4,728.53","","-0.66%"
"04/10/2025","4,818.92","4,631.37","4,987.62","4,631.37","","4.26%"
"04/09/2025","4,622.14","4,705.91","4,708.14","4,569.51","","-3.17%"
"04/08/2025","4,773.65","4,700.37","4,826.68","4,669.95","","2.52%"
"04/07/2025","4,656.41","4,861.16","4,902.99","4,540.22","","-4.55%"
"04/04/2025","4,878.31","5,094.79","5,094.79","4,825.70","","-4.60%"
"04/03/2025","5,113.28","5,255.11","5,255.11","5,104.35","","-3.59%"
"04/02/2025","5,303.95","5,312.56","5,312.56","5,255.95","","-0.31%"
"04/01/2025","5,320.30","5,270.25","5,328.91","5,270.25","","1.37%"
"03/31/2025","5,248.39","5,312.17","5,312.17","5,218.48","","-1.56%"
"03/28/2025","5,331.40","5,368.90","5,374.80","5,314.54","","-0.92%"
"03/27/2025","5,381.08","5,393.32","5,399.57","5,338.62","","-0.57%"
"03/26/2025","5,411.69","5,479.68","5,491.24","5,407.52","","-1.16%"
"03/25/2025","5,475.08","5,422.47","5,496.73","5,422.47","","1.09%"
"03/24/2025","5,415.79","5,441.60","5,470.23","5,402.34","","-0.15%"
"03/21/2025","5,423.83","5,435.76","5,436.46","5,393.30","","-0.50%"
"03/20/2025","5,450.93","5,506.82","5,515.38","5,431.99","28.70M","-1.02%"
"03/19/2025","5,507.36","5,482.95","5,515.05","5,460.94","","0.41%"
"03/18/2025","5,485.01","5,454.20","5,501.41","5,454.20","","0.72%"
"03/17/2025","5,445.55","5,400.82","5,446.86","5,386.99","","0.77%"
"03/14/2025","5,404.18","5,327.83","5,412.43","5,312.75","","1.42%"
"03/13/2025","5,328.39","5,349.66","5,385.86","5,314.73","","-0.58%"
"03/12/2025","5,359.42","5,330.03","5,406.67","5,320.05","","0.93%"
"03/11/2025","5,309.90","5,400.10","5,426.63","5,294.37","","-1.43%"
"03/10/2025","5,386.98","5,480.17","5,494.13","5,375.15","","-1.49%"
"03/07/2025","5,468.41","5,503.96","5,503.96","5,434.86","","-0.94%"
"03/06/2025","5,520.47","5,507.88","5,541.41","5,452.35","","0.57%"
"03/05/2025","5,489.12","5,409.93","5,533.18","5,409.93","","1.89%"
"03/04/2025","5,387.31","5,511.65","5,511.65","5,370.75","40.45M","-2.77%"
"03/03/2025","5,540.69","5,469.10","5,568.19","5,434.62","27.29M","1.41%"
"02/28/2025","5,463.54","5,455.96","5,463.54","5,411.54","45.82M","-0.16%"
"02/27/2025","5,472.56","5,515.04","5,515.04","5,437.38","27.65M","-1.00%"
"02/26/2025","5,527.99","5,459.87","5,533.95","5,459.87","31.22M","1.47%"
