"Date","Price","Open","High","Low","Vol.","Change %"
"07/10/2025","306.20","306.11","306.51","304.82","7.06M","0.22%"
"07/09/2025","305.52","303.58","305.54","303.23","10.64M","0.45%"
"07/08/2025","304.16","306.30","306.45","302.77","11.84M","-1.04%"
"07/07/2025","307.37","305.07","307.70","304.53","7.35M","0.07%"
"07/03/2025","307.14","307.05","307.57","306.15","5.28M","-0.68%"
"07/02/2025","309.25","308.04","309.39","306.96","8.32M","0.55%"
"07/01/2025","307.55","308.55","309.00","307.36","9.34M","0.89%"
"06/30/2025","304.83","302.39","304.92","301.95","8.19M","1.20%"
"06/27/2025","301.22","300.03","302.36","299.89","13.30M","-1.81%"
"06/26/2025","306.78","305.77","307.28","304.86","6.79M","-0.11%"
"06/25/2025","307.12","305.31","307.36","305.12","6.73M","0.30%"
"06/24/2025","306.19","305.07","306.34","303.54","12.04M","-1.57%"
"06/23/2025","311.08","310.34","312.67","310.31","12.69M","0.31%"
"06/20/2025","310.13","309.33","310.89","309.25","8.79M","-0.04%"
"06/18/2025","310.26","312.89","312.98","309.86","9.37M","-0.54%"
"06/17/2025","311.94","312.66","313.00","310.12","8.23M","0.05%"
"06/16/2025","311.78","314.80","314.87","311.65","12.85M","-1.43%"
"06/13/2025","316.29","317.26","317.60","315.04","16.59M","1.31%"
"06/12/2025","312.20","311.74","313.10","311.15","11.53M","1.24%"
"06/11/2025","308.37","307.50","308.61","305.85","9.25M","0.54%"
"06/10/2025","306.71","308.31","308.60","305.87","7.07M","0.03%"
"06/09/2025","306.62","305.39","307.61","305.06","7.16M","0.47%"
"06/06/2025","305.18","309.09","309.20","305.10","7.79M","-1.34%"
"06/05/2025","309.33","311.24","312.20","307.65","10.86M","-0.50%"
"06/04/2025","310.90","309.41","311.88","308.74","7.46M","0.64%"
"06/03/2025","308.91","309.56","309.56","307.15","9.32M","-0.89%"
"06/02/2025","311.67","309.21","311.72","308.72","13.59M","2.66%"
"05/30/2025","303.60","303.64","304.02","301.50","9.55M","-0.66%"
"05/29/2025","305.61","305.74","306.89","304.46","9.50M","0.59%"
"05/28/2025","303.81","304.64","304.99","303.06","8.80M","-0.23%"
"05/27/2025","304.50","303.81","304.88","302.74","9.58M","-1.69%"
"05/23/2025","309.75","308.86","310.25","307.47","13.34M","2.19%"
"05/22/2025","303.11","305.09","305.28","302.10","9.70M","-0.89%"
"05/21/2025","305.82","304.55","306.46","303.67","12.41M","0.74%"
"05/20/2025","303.58","298.35","303.68","298.30","12.85M","1.86%"
"05/19/2025","298.03","297.85","298.58","296.48","11.66M","1.29%"
"05/16/2025","294.24","292.62","294.58","291.78","14.17M","-1.21%"
"05/15/2025","297.84","294.10","297.90","293.75","13.50M","1.60%"
"05/14/2025","293.16","293.67","294.80","291.96","14.80M","-2.10%"
"05/13/2025","299.46","299.02","300.30","297.24","10.23M","0.43%"
"05/12/2025","298.19","298.33","299.47","296.82","14.38M","-2.82%"
"05/09/2025","306.84","307.79","308.57","306.01","6.91M","0.73%"
"05/08/2025","304.63","309.76","310.48","303.05","11.93M","-1.97%"
"05/07/2025","310.75","312.10","313.26","310.08","7.91M","-1.50%"
"05/06/2025","315.48","313.12","315.62","311.40","11.45M","2.80%"
"05/05/2025","306.88","305.92","307.65","304.67","8.92M","2.99%"
"05/02/2025","297.98","300.17","300.85","297.03","8.68M","0.17%"
"05/01/2025","297.46","297.41","297.94","295.32","14.97M","-2.08%"
"04/30/2025","303.77","304.61","306.07","303.44","8.33M","-0.75%"
"04/29/2025","306.06","305.81","306.95","304.00","6.85M","-0.97%"
"04/28/2025","309.07","304.15","309.11","302.97","9.38M","1.42%"
"04/25/2025","304.73","301.78","305.37","301.01","10.69M","-1.08%"
"04/24/2025","308.07","306.98","308.49","304.71","10.84M","1.46%"
"04/23/2025","303.65","304.18","304.74","300.59","25.42M","-2.40%"
"04/22/2025","311.11","317.49","317.63","310.36","35.24M","-1.42%"
"04/21/2025","315.59","315.02","316.41","313.95","20.37M","3.09%"
"04/17/2025","306.12","306.31","307.13","302.73","18.29M","-0.44%"
"04/16/2025","307.47","304.65","308.06","303.80","20.78M","3.25%"
"04/15/2025","297.78","296.93","298.02","296.09","7.92M","0.52%"
"04/14/2025","296.23","295.54","296.58","294.53","12.43M","-0.57%"
"04/11/2025","297.93","297.96","299.27","296.81","21.08M","1.91%"
"04/10/2025","292.35","288.80","292.86","287.23","19.84M","2.44%"
"04/09/2025","285.38","282.22","285.87","281.04","25.34M","3.70%"
"04/08/2025","275.20","277.87","278.32","274.24","12.64M","0.54%"
"04/07/2025","273.71","278.86","280.14","272.58","19.81M","-2.15%"
"04/04/2025","279.72","283.64","284.03","278.02","21.52M","-2.34%"
"04/03/2025","286.42","282.78","289.09","282.45","20.52M","-0.60%"
"04/02/2025","288.16","288.28","289.03","287.36","11.07M","0.21%"
"04/01/2025","287.57","288.54","289.13","285.91","15.92M","-0.20%"
"03/31/2025","288.14","287.53","288.39","285.85","13.93M","1.44%"
"03/28/2025","284.06","283.82","284.64","282.86","9.56M","0.74%"
"03/27/2025","281.97","280.55","282.07","279.59","8.48M","1.34%"
"03/26/2025","278.24","278.93","279.02","277.78","3.74M","-0.08%"
"03/25/2025","278.47","278.78","279.96","278.27","5.09M","0.44%"
"03/24/2025","277.25","278.91","279.09","276.86","7.87M","-0.45%"
"03/21/2025","278.49","279.46","279.46","276.59","9.36M","-0.80%"
"03/20/2025","280.75","279.49","280.90","279.43","5.86M","-0.13%"
"03/19/2025","281.11","279.85","281.48","279.06","8.82M","0.41%"
"03/18/2025","279.96","279.90","280.21","278.97","9.60M","1.17%"
"03/17/2025","276.73","275.54","276.79","275.39","8.58M","0.54%"
"03/14/2025","275.24","276.27","276.30","274.66","13.36M","0.04%"
"03/13/2025","275.13","271.57","275.35","271.55","13.74M","1.78%"
"03/12/2025","270.33","268.47","271.23","268.36","7.24M","0.43%"
"03/11/2025","269.16","268.47","269.73","268.44","8.44M","1.17%"
"03/10/2025","266.04","267.62","268.44","265.64","7.59M","-0.88%"
"03/07/2025","268.39","269.09","270.34","267.64","10.43M","0.05%"
"03/06/2025","268.25","268.25","269.51","268.16","6.14M","-0.51%"
"03/05/2025","269.62","267.97","270.26","267.96","6.99M","0.21%"
"03/04/2025","269.06","269.01","269.40","267.52","8.48M","0.87%"
"03/03/2025","266.74","265.07","266.88","265.07","7.73M","1.32%"
"02/28/2025","263.27","262.55","263.40","261.25","11.50M","-0.63%"
"02/27/2025","264.93","266.49","266.67","264.45","9.37M","-1.52%"
"02/26/2025","269.03","267.08","269.08","266.66","7.28M","0.15%"
"02/25/2025","268.62","271.46","271.68","266.45","10.08M","-1.32%"
"02/24/2025","272.21","271.45","272.32","270.38","5.37M","0.54%"
"02/21/2025","270.74","270.80","271.51","269.51","8.92M","-0.09%"
"02/20/2025","270.99","270.23","271.84","270.17","7.36M","0.05%"
"02/19/2025","270.85","270.68","271.33","269.24","9.34M","0.06%"
"02/18/2025","270.70","269.68","271.01","269.60","8.19M","1.66%"
"02/14/2025","266.29","270.07","270.21","265.45","11.55M","-1.49%"
"02/13/2025","270.31","268.40","270.39","268.22","8.35M","0.99%"
"02/12/2025","267.67","267.15","268.43","266.35","9.33M","0.10%"
"02/11/2025","267.39","267.70","268.36","266.71","7.17M","-0.37%"
"02/10/2025","268.37","268.00","268.66","267.24","13.25M","1.69%"
"02/07/2025","263.90","265.22","266.35","263.26","9.15M","0.18%"
"02/06/2025","263.43","263.66","263.72","261.49","8.73M","-0.27%"
"02/05/2025","264.13","264.45","265.99","263.89","12.68M","0.62%"
"02/04/2025","262.50","261.83","262.54","261.35","9.85M","0.98%"
"02/03/2025","259.94","259.75","261.39","259.52","11.52M","0.53%"
"01/31/2025","258.56","259.08","259.99","257.86","8.97M","0.20%"
"01/30/2025","258.05","257.20","258.29","256.45","12.98M","1.51%"
"01/29/2025","254.20","254.55","254.82","253.30","5.67M","-0.38%"
"01/28/2025","255.18","254.23","255.25","253.89","5.33M","0.87%"
"01/27/2025","252.99","253.86","254.26","251.92","5.80M","-1.04%"
"01/24/2025","255.65","255.96","257.07","255.61","7.34M","0.62%"
"01/23/2025","254.07","253.19","254.54","252.82","6.51M","-0.14%"
"01/22/2025","254.43","254.29","254.68","253.78","5.21M","0.51%"
"01/21/2025","253.13","251.95","253.36","251.83","7.67M","1.55%"
"01/17/2025","249.27","249.70","250.81","249.15","8.31M","-0.53%"
"01/16/2025","250.60","250.56","251.39","250.27","9.24M","0.69%"
"01/15/2025","248.88","248.21","248.90","247.01","6.34M","0.75%"
"01/14/2025","247.03","245.62","247.04","245.52","4.91M","0.52%"
"01/13/2025","245.74","246.34","246.79","245.15","8.45M","-1.00%"
"01/10/2025","248.21","248.01","249.04","247.55","12.38M","0.96%"
"01/08/2025","245.86","245.72","246.45","244.51","6.30M","0.53%"
"01/07/2025","244.56","245.52","245.77","243.81","5.09M","0.56%"
"01/06/2025","243.19","242.33","243.79","242.05","3.76M","-0.12%"
"01/03/2025","243.49","244.56","244.82","243.36","4.88M","-0.79%"
"01/02/2025","245.42","244.22","245.53","244.08","6.24M","1.36%"
