"Date","Price","Open","High","Low","Vol.","Change %"
"10/13/2025","25,889.48","25,634.00","25,895.62","25,336.09","5.17B","-1.52%"
"10/10/2025","26,290.32","26,523.89","26,558.87","26,247.04","3.43B","-1.73%"
"10/09/2025","26,752.59","26,862.03","26,978.41","26,480.58","4.01B","-0.29%"
"10/08/2025","26,829.46","26,900.64","26,906.20","26,517.45","2.11B","-0.48%"
"10/06/2025","26,957.77","27,003.92","27,145.17","26,873.34","1.13B","-0.67%"
"10/03/2025","27,140.92","27,221.46","27,262.00","26,972.71","1.39B","-0.54%"
"10/02/2025","27,287.12","26,918.30","27,381.84","26,918.30","2.32B","1.61%"
"09/30/2025","26,855.56","26,674.16","26,888.40","26,558.28","3.50B","0.87%"
"09/29/2025","26,622.88","26,321.57","26,687.72","26,321.57","3.50B","1.89%"
"09/26/2025","26,128.20","26,272.30","26,406.05","26,072.93","3.44B","-1.35%"
"09/25/2025","26,484.68","26,536.13","26,640.53","26,403.52","3.69B","-0.13%"
"09/24/2025","26,518.65","26,073.69","26,562.88","26,057.26","3.02B","1.37%"
"09/23/2025","26,159.12","26,435.58","26,454.09","26,003.67","3.12B","-0.70%"
"09/22/2025","26,344.14","26,459.52","26,479.14","26,204.01","3.30B","-0.76%"
"09/19/2025","26,545.10","26,583.03","26,637.64","26,414.11","4.17B","0.00%"
"09/18/2025","26,544.85","26,863.69","27,058.03","26,322.08","4.11B","-1.35%"
"09/17/2025","26,908.39","26,554.19","26,936.50","26,540.57","3.70B","1.78%"
"09/16/2025","26,438.51","26,536.63","26,601.59","26,332.21","2.88B","-0.03%"
"09/15/2025","26,446.56","26,308.91","26,532.75","26,280.23","2.86B","0.22%"
"09/12/2025","26,388.16","26,539.44","26,585.95","26,329.66","3.33B","1.16%"
"09/11/2025","26,086.32","25,987.49","26,241.46","25,878.97","3.99B","-0.43%"
"09/10/2025","26,200.26","26,042.41","26,296.60","26,017.50","3.79B","1.01%"
"09/09/2025","25,938.13","25,711.07","26,027.94","25,675.28","3.63B","1.19%"
"09/08/2025","25,633.91","25,440.01","25,664.01","25,387.81","3.65B","0.85%"
"09/05/2025","25,417.98","25,136.24","25,471.80","25,090.65","3.74B","1.43%"
"09/04/2025","25,058.51","25,489.13","25,494.45","25,013.26","3.63B","-1.12%"
"09/03/2025","25,343.43","25,660.65","25,789.99","25,276.87","3.19B","-0.60%"
"09/02/2025","25,496.55","25,587.97","25,724.73","25,416.61","3.81B","-0.47%"
"09/01/2025","25,617.42","25,508.21","25,638.34","25,471.35","4.32B","2.15%"
"08/29/2025","25,077.62","25,095.45","25,277.51","25,066.85","3.82B","0.32%"
"08/28/2025","24,998.82","25,030.54","25,093.65","24,808.78","4.18B","-0.81%"
"08/27/2025","25,201.76","25,626.17","25,653.92","25,140.17","3.87B","-1.27%"
"08/26/2025","25,524.92","25,714.91","25,819.70","25,524.92","3.64B","-1.18%"
"08/25/2025","25,829.91","25,606.88","25,918.86","25,590.62","4.14B","1.94%"
"08/22/2025","25,339.14","25,205.04","25,349.08","25,140.08","3.36B","0.93%"
