"Date","Price","Open","High","Low","Vol.","Change %"
"05/06/2025","3,808.54","3,794.38","3,809.09","3,782.78","158.52K","1.01%"
"04/30/2025","3,770.57","3,775.83","3,787.56","3,768.76","143.68K","-0.12%"
"04/29/2025","3,775.08","3,776.00","3,785.32","3,768.03","111.52K","-0.17%"
"04/28/2025","3,781.62","3,786.39","3,792.01","3,772.80","125.15K","-0.14%"
"04/25/2025","3,786.99","3,792.08","3,801.58","3,780.78","124.59K","0.07%"
"04/24/2025","3,784.36","3,787.46","3,807.26","3,775.21","117.17K","-0.07%"
"04/23/2025","3,786.88","3,803.43","3,807.95","3,780.52","131.99K","0.08%"
"04/22/2025","3,783.95","3,780.11","3,799.23","3,778.08","125.69K","-0.02%"
"04/21/2025","3,784.88","3,768.14","3,790.18","3,763.14","121.36K","0.33%"
"04/18/2025","3,772.52","3,760.04","3,782.04","3,754.41","102.95K","0.01%"
"04/17/2025","3,772.22","3,755.09","3,779.13","3,749.50","122.37K","-0.02%"
"04/16/2025","3,772.82","3,757.88","3,775.17","3,721.60","156.36K","0.31%"
"04/15/2025","3,761.23","3,756.48","3,764.49","3,737.85","134.01K","0.06%"
"04/14/2025","3,759.14","3,772.04","3,776.63","3,754.03","164.46K","0.23%"
"04/11/2025","3,750.52","3,730.31","3,762.37","3,708.46","168.76K","0.41%"
"04/10/2025","3,735.11","3,749.13","3,756.14","3,708.82","227.25K","1.31%"
"04/09/2025","3,686.79","3,606.10","3,686.79","3,587.34","262.31K","0.99%"
"04/08/2025","3,650.76","3,597.99","3,650.76","3,583.87","280.20K","1.71%"
"04/07/2025","3,589.44","3,675.20","3,707.78","3,514.12","312.58K","-7.05%"
"04/03/2025","3,861.50","3,843.42","3,883.70","3,843.42","142.60K","-0.59%"
"04/02/2025","3,884.39","3,884.42","3,900.49","3,877.16","113.04K","-0.08%"
"04/01/2025","3,887.68","3,892.78","3,905.26","3,882.40","140.38K","0.01%"
"03/31/2025","3,887.31","3,905.98","3,928.45","3,872.40","166.80K","-0.71%"
"03/28/2025","3,915.17","3,930.78","3,934.23","3,907.38","126.36K","-0.44%"
"03/27/2025","3,932.41","3,911.38","3,952.99","3,903.65","126.79K","0.33%"
"03/26/2025","3,919.36","3,930.21","3,942.03","3,916.86","131.16K","-0.33%"
"03/25/2025","3,932.30","3,937.90","3,946.36","3,921.53","140.48K","-0.06%"
"03/24/2025","3,934.85","3,916.11","3,938.18","3,907.20","152.24K","0.51%"
"03/21/2025","3,914.70","3,966.51","3,983.15","3,904.77","165.91K","-1.52%"
"03/20/2025","3,974.99","4,011.06","4,012.04","3,969.93","133.76K","-0.88%"
"03/19/2025","4,010.17","4,004.83","4,025.30","3,989.51","144.42K","0.06%"
"03/18/2025","4,007.72","4,011.78","4,016.87","3,995.96","140.21K","0.27%"
"03/17/2025","3,996.79","4,020.64","4,021.73","3,992.26","162.20K","-0.24%"
"03/14/2025","4,006.56","3,919.62","4,014.16","3,919.62","216.14K","2.43%"
"03/13/2025","3,911.58","3,925.74","3,939.29","3,897.38","156.54K","-0.40%"
"03/12/2025","3,927.23","3,946.86","3,953.61","3,921.47","156.73K","-0.36%"
"03/11/2025","3,941.42","3,890.43","3,941.42","3,889.43","144.75K","0.32%"
"03/10/2025","3,928.80","3,945.58","3,949.14","3,905.13","152.77K","-0.39%"
"03/07/2025","3,944.01","3,944.91","3,967.07","3,935.05","166.73K","-0.31%"
"03/06/2025","3,956.24","3,923.38","3,964.49","3,917.08","193.96K","1.38%"
"03/05/2025","3,902.57","3,887.80","3,906.42","3,877.02","158.65K","0.45%"
"03/04/2025","3,885.22","3,865.99","3,890.42","3,855.73","149.85K","-0.08%"
"03/03/2025","3,888.47","3,899.70","3,930.00","3,872.59","177.62K","-0.04%"
"02/28/2025","3,890.05","3,950.19","3,972.48","3,886.40","198.10K","-1.97%"
"02/27/2025","3,968.12","3,961.06","3,973.93","3,933.46","202.89K","0.21%"
"02/26/2025","3,959.94","3,931.84","3,960.33","3,925.37","191.06K","0.87%"
"02/25/2025","3,925.65","3,933.64","3,955.43","3,915.65","178.11K","-1.11%"
"02/24/2025","3,969.72","3,972.48","3,995.95","3,949.23","220.81K","-0.22%"
"02/21/2025","3,978.44","3,938.05","3,981.05","3,927.79","227.40K","1.26%"
"02/20/2025","3,928.90","3,934.65","3,940.68","3,916.18","163.90K","-0.29%"
"02/19/2025","3,940.16","3,906.22","3,943.67","3,904.15","182.83K","0.70%"
"02/18/2025","3,912.78","3,942.58","3,965.42","3,901.87","209.43K","-0.88%"
"02/17/2025","3,947.40","3,954.41","3,955.90","3,921.70","213.59K","0.21%"
"02/14/2025","3,939.01","3,900.83","3,942.04","3,900.83","172.98K","0.87%"
"02/13/2025","3,905.14","3,913.90","3,939.20","3,904.98","172.49K","-0.38%"
"02/12/2025","3,919.86","3,875.96","3,920.72","3,867.35","164.23K","0.95%"
"02/11/2025","3,883.14","3,905.16","3,905.16","3,872.91","166.58K","-0.46%"
"02/10/2025","3,901.06","3,898.10","3,906.37","3,878.83","188.90K","0.21%"
"02/07/2025","3,892.70","3,844.06","3,919.35","3,833.87","221.86K","1.30%"
"02/06/2025","3,842.83","3,789.61","3,843.49","3,788.32","167.29K","1.26%"
"02/05/2025","3,795.08","3,844.70","3,844.70","3,785.16","157.17K","-0.58%"
"01/27/2025","3,817.08","3,836.96","3,852.00","3,817.08","146.67K","-0.41%"
"01/24/2025","3,832.86","3,793.85","3,847.60","3,793.48","148.97K","0.77%"
"01/23/2025","3,803.74","3,829.05","3,864.26","3,801.85","180.57K","0.18%"
"01/22/2025","3,797.02","3,823.94","3,823.94","3,783.14","137.26K","-0.93%"
"01/21/2025","3,832.61","3,850.36","3,850.91","3,817.12","141.22K","0.08%"
"01/20/2025","3,829.68","3,835.30","3,858.67","3,821.98","139.58K","0.45%"
"01/17/2025","3,812.34","3,788.37","3,831.64","3,780.21","126.62K","0.31%"
"01/16/2025","3,800.38","3,812.19","3,842.95","3,776.29","144.51K","0.11%"
"01/15/2025","3,796.03","3,810.04","3,816.83","3,790.17","141.48K","-0.64%"
"01/14/2025","3,820.54","3,728.56","3,826.64","3,718.88","170.67K","2.63%"
"01/13/2025","3,722.51","3,704.44","3,737.89","3,704.11","136.45K","-0.27%"
"01/10/2025","3,732.48","3,778.89","3,786.81","3,732.48","137.52K","-1.25%"
"01/09/2025","3,779.88","3,780.73","3,795.26","3,768.68","129.79K","-0.25%"
"01/08/2025","3,789.22","3,781.26","3,810.74","3,731.19","169.17K","-0.18%"
"01/07/2025","3,796.11","3,760.87","3,797.60","3,749.06","146.46K","0.72%"
"01/06/2025","3,768.97","3,775.99","3,788.85","3,743.07","150.95K","-0.16%"
"01/03/2025","3,775.16","3,825.24","3,835.94","3,767.67","175.34K","-1.18%"
"01/02/2025","3,820.40","3,931.82","3,934.20","3,796.34","217.90K","-2.91%"
